sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_09,10149.717736,6942441.0,6942469.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_1,10373.931475,7712842.0,7712878.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_11,10621.378131,8483346.0,8483383.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_12,10901.381874,9256195.0,9256228.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_13,11217.404103,10028282.0,10028309.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_14,11578.729095,10800481.0,10800537.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_15,11994.079097,11573183.0,11573261.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_16,12484.850586,12344847.0,12344908.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_17,13079.516058,13118022.0,13118100.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_18,13807.688285,13888328.0,13888425.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_19,14743.927858,14660873.0,14660958.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_2,16002.438067,15432464.0,15432551.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_21,17815.405766,16204025.0,16204171.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_22,20816.668777,16976419.0,16976621.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_23,30411.528703,17746623.0,17746813.0
2b,mixed,mem,ns_m_scop,cload_hops_4_6,0_24,5884132.203763,18411257.0,18411505.0
2b,mixed,mem,ns_s_latop,cload_hops_4_6,0_01,7912.140664,772022.0,772027.0
2b,mixed,mem,ns_s_latop,cload_hops_4_6,0_02,8052.26311,1543764.0,1543771.0
2b,mixed,mem,ns_s_latop,cload_hops_4_6,0_03,8202.31753,2313731.0,2313739.0
2b,mixed,mem,ns_s_latop,cload_hops_4_6,0_04,8358.105036,3084174.0,3084184.0
2b,mixed,mem,ns_s_latop,cload_hops_4_6,0_05,8525.885057,3854314.0,3854327.0
2b,mixed,mem,ns_s_latop,cload_hops_4_6,0_06,8700.499608,4625450.0,4625470.0
2b,mixed,mem,ns_s_latop,cload_hops_4_6,0_07,8891.989138,5397308.0,5397324.0
2b,mixed,mem,ns_s_latop,cload_hops_4_6,0_08,9093.49684,6170156.0,6170176.0
2b,mixed,mem,ns_s_latop,cload_hops_4_6,0_09,9315.123007,6942447.0,6942470.0
2b,mixed,mem,ns_s_latop,cload_hops_4_6,0_1,9561.194207,7712842.0,7712878.0
